review_id,prof_ID,rating,review
11971,115,5.0,"it is pretty easy to get an a out of this class, as long as you finish the assignment and put effort on the test."
11972,115,5.0,"mr sorem is by far my favorite instructor at pierce. he is very helpful, and clear as to what his expectations are. you do have to work for your grade, but he gives you all the tools needed to be successful in his class. i would recommend his class to anyone who is a serious student and ready for a great educational experience."
11973,115,4.5,"i thoroughly enjoyed my econ 110 class with sorem. he's very knowledgeable about his subject, and goes into great detail about what he wants you to learn and take out of his lectures. he'll emphasize what he wants you to get out of his learning, and the parts you need to focus on."
11974,115,3.5,"had sorem for micro and macro and have to say that macro with him was much easier than micro. he goes through the process of graphs with supply and demand rather quickly, so you need to be paying attention or you'll fall behind. macro was much easier and a lot of fun with him. he definitely knows his stuff and keeps the class fun and interesting."
11975,576,2.0,"jerry is a very nice guy outside of class, but two or three times he singled out students during lecture seemingly for the sole purpose of assuming they had made a stupid mistake, for the sake of discussion. his organization was poor, and i think he has somehow gained a monopoly over this course. others could teach it far better."
11976,576,2.0,"it's been years since i took calc 1 with this professor and i still avoid him on campus never has a professor made me feel so low and stupid, and i don't even think he knew my name. i used to love math front row student now..."
11977,576,3.5,"i spent a year and a half getting to know math again and was just starting to learn it, love it, breathe it. after this class, i almost never want to see another math equation. all love for the subject was nearly obliterated. great guy, but ruined my confidence in my math abilities completely."
11978,576,4.5,"jerry is an excellent professor. i have had fairly poor experience with math instructors here at western, but jerry made the class very enjoyable. he is a great man and cares about each student. he learns everyone's name and tries to get to know you personally. take a class with jerry, you won't regret it!"
11979,576,4.5,"he is unlike any other math professor. this class had many challenging concepts, but he was always insistent on making it fun ie to learn about hyperbolic geometry, he brought in pringles! he learns your name quickly and is always very personable. if you have to take a hard math class, take it from him!!"
11980,576,4.5,"jerry, as he insists on being called, is an excellent teacher and a great man. he really cares for his students and has a fun time getting to know them and teaching them. holds plenty of review sessions for tests and will do whatever it takes to get you to pass as long as you try. sometimes he's not crystal clear, but he will explain if asked."
11981,576,5.0,"jerry is awesome, he really cares about each on of his students, his lectures are interesting and informative, i found myself actually looking forward to attending class something i didn't think was possible in a math class. that being said his test are not easy, if you are gonna skip class and not do the homework don't take calc with jerry."
11982,576,4.5,"jerry is an amazing teacher. he's super helpful and involves everybody in the class. he's super easy to talk to in office hours and out. he takes time to learn about each one of his students. his class is so much fun he's hilarious! he'll make you like math more than you did previously, guaranteed."
11983,576,4.5,"jerry is an amazing teacher. he's super helpful and involves everybody in the class. he's super easy to talk to in office hours and out. he takes time to learn about each one of his students. his class is so much fun he's hilarious! he'll make you like math more than you did previously, guaranteed."
11984,576,4.5,very interactive
11985,576,5.0,jerry is the greatest math teacher i've ever had. he's super enthusiastic and really cares about how you do in his class. he's always willing to help and goes above and beyond to help students feel important. the class does require a lot of time but if you pay attention you'll do just fine. he's just amazing
11986,576,5.0,jerry is an amazing teacher. he has the passion needed to teach difficult concepts. jerry is always available for extra help and is very approachable. everyone should try to take at least one class from jerry while at western!
11987,576,4.5,mr johnson is the best teacher i have had at wwu. i had him for 124 also and he made a class that may seem boring and difficult actually kind of fun. his enthusiasm and willingness to help are contagious and he knows everything to know about math.
11988,576,4.5,"he was one of the smartest math teachers i had. i took calc previously and the stuff i didn't understand, he would help me. his tests are just like they say they are, so pay attention. also he is very class volunteer oriented to make sure that everyone understands"
11989,576,4.5,"this is one of the best math classes i have ever taken. jerry is very smart and passionate about math. he makes some bad jokes, but other than that, he is a very good teacher. i would recommend him for every math class you can take with him!"
11990,576,2.0,"this was the worst math class i have ever taken. i know some would strongly disagree but heasr me out. after taking calculus in high school from a fantastic teacher, i entered this class with the feeling that it wouldn't be too difficult. granite i am a freshman and this was my first quarter in college, i did not expect it to be that bad. i was"
11991,576,5.0,this man is truly a nerd among nerds. but he's also a fantastic math teacher. if you like silly math riddles this class is for you. he loves to put tricky questions on the tests and there is a problem of the week which is basically a mathriddle that he wants to share with you. altogether not bad. keep an eye out for tricks and you should be ok
11992,576,5.0,"samert, funny, will help for sure. awesome"
11993,576,3.0,"do not take this class from jerry unless you really really love math. jerry makes the tests much harder and longer than they need to be! his final took many students 4 5 hours to complete, is this legal?? his lectures and homework assignments are pretty good. don't miss his lectures, or you will be bitten. i wish i had not taken this class from him."
11994,576,5.0,"jerry is the man, definitely my favorite math teacher i've had at wwu"
11995,457,5.0,"took this class a few years ago... but still remembered the effort he put into teaching us. was very organized, had excellent notes and gave us stories and tips to remember important information. made a hard class fun."
11996,457,5.0,"best professor ever had, too bad he left u of c, such an interesting class and totally entertaining stories"
11997,457,4.5,fantastic professor intelligent and enthusiastic. loved the hippo costume
11998,457,5.0,"you never know what kawchuck is going to pull out of his bag an extremely entertaining, energetic, and dynamic, professor a class is never dull with kawchuck."
11999,457,4.5,kawchuck is one of the best profs i've had at uofc. wicked sense of humour and extremely charismatic makes an 8 am class worth your while to attend.
12000,457,5.0,"professor kawchuk's class is great! it may have alot of content, but it's the only class i truly enjoy going to, even though it's at 8 in the morning!"
12001,457,5.0,he is an awesome prof
12002,457,4.5,kickin prof
12003,457,5.0,its a hard course and early in the morning and he makes coming to class worth it.
12004,457,4.0,he makes the material seem like a piece of cake.
12005,457,5.0,"the course material is overwhelming and difficult, but doctor kawchuk explains it extremely well and helps make it easy to remember."
12006,457,5.0,a wonderful professor.
12007,457,5.0,"best proff i've had at the uofc, is extremely helpfull and has an excellent attitude"
12010,69,5.0,"arlan is the best professor ever. he is so funny, knows his students by name, and it's clear to see that he wants his students to succeed. he cares about each student's progress and is full of knowledge and insight... there's so much to learn from this guy. if you have the chance to take a class with him, do it. 100 percent do it."
12011,69,5.0,"arlan is probably the greates professor ever. super funny, super enthusiastic, you learn alot while having fun. super smart guy who wants you to do well. take his class over anyone!"
12012,69,5.0,"hands down, the best teacher i've ever had. he genuinely wants every one of his students to succeed, and will work with you to help you achieve your goals. arlan isn't easy on you, but in the way that he won't let you get away with doing less than he knows you're capable of. if you can ever take a class with arlan, do it!"
12013,69,4.5,"although i wasn't really interested in the subject matter itself, arlan is an amazing professor he's funny, energetic and really made an otherwise boring night class bearable. if you're ever interested in anything that has to do with music and technology, arlan is your man. highly recommended. oh, and his assignments are easy as well emoji"
12014,69,5.0,"never forget to pay attention to the a ness of the piece and when in doubt squish. eww, no... don't do that, did i say that?"
12015,69,4.0,a qualified instructor who tries to get the most out of the students providing them with detailed feedback on assignments.
12016,69,4.5,"arlan is an all around good guy and if you put in a bit of time and effort, he will reward you well for it. great class."
12017,69,5.0,"he was awesome, just come to class and you will do fine the only reason a person would give him a bad grade is because they couldn't understand english... or didn't come to class. he was helpful fun and patience and very reasonable. hell i wish my wife ha"
12018,69,5.0,great and fun guy. not very hard to get an a in his class. and you still learn!
12019,69,1.5,avoid him if you can
12020,1146,5.0,doctor mirabella is the best! she is a totally awesome person and really sweet! not to mention funny! she is a really excellent teacher!
12021,1146,5.0,she is the absolute best teacher ever! i love her! she's really funny to! you're the best doctor mirabella! profanity
12022,1146,1.0,just... dont.
12023,1146,4.0,"she is awesome, read the readings, participate a little and you'll do fine. she is so chill, her discussions are awesome even though we always get off topic. i really loved this core class with her. she is a bit flakey and is late to most things, but she's still awesome."
12024,1146,4.0,she is awesome. if you do your work and come to class you will do fine. she truly cares about her students. seton hall needs more professors like her. don't listen to the person who said awful because they are the type that probably didnt do the work and still expected an a.
12025,1146,1.0,awful
12026,1146,5.0,"if you do the work, you'll get an a. her class discussions were pretty depressing, and it was sometimes hard to know what she wanted in an assignment, but overall it was an enjoyable class."
12027,1146,5.0,professor m worked with me in 1982 and i enjoyed her approach to the above noted class.
12028,1146,4.0,"she is very willing to help you if you haven't done well on your tests if she sees you doing what your supposed to. she is libral and since she is a very important person on campus, has a lot of info to share. if your a dem you will like her. if your a repub, welldiscussion will rise. its a fun class"
12030,1146,3.0,"very liberal, so she talks about her politics all the time. your wrong shes right. alot of class discussion."
12031,1146,1.0,no guidance whatsoever. not organized. not sure what she wants. she is very confusing.
12032,1146,1.0,"whatever is written here is wrong. these kids are trying to get you to take a hard class. no kidding.... its soooo hard, tests are impossible and there is sooooo much homework. dont take her"
12033,1146,5.0,"very nice person, helpful, and funny. easy grader, especially during the summer session."
12034,1146,5.0,excellent professor...
12035,713,5.0,professor moore is the best math teacher i've ever had! i'm horrible at math and i struggled in this class but she helped me so much and never allowed me to give up. she truly motivates you to want to do well and gives a lot of positive reenforcement. tests are all cumulative which is tough but there are plenty of review sessions. take her!
12036,713,5.0,kathy moore is the best math teacher i have ever had. if you can get in her class do so! she makes mathematics interesting and her passion for math makes her class fun. she is very helpful and will explain how to do the problems in very clear simple ways. her classes are the only time i've enjoyed math.
12037,713,5.0,professor moore was amazing! makes math super easy and explains everything very well. you do not need a textbook so you will save a ton of money!! i strongly suggest her emoji
12038,713,5.0,professor moore was the best math teacher ive ever had. im not good at math at all and she actually helped me understand all of the material. i recommend her. shes so passionate about her job.
12039,713,5.0,"i really enjoyed having this teacher. i loved doing all the homework online, the due dates are clear, extra credit is literally on most paper assignments, she's extremely nice, and has many ways to help when you're confused herself, office hours and e mail, si leader, youtube links for help. there's a lot of work, but not redundant busy work."
12040,713,4.0,"great teacher but i felt this class was designed more for full time students. 3 hour lectures twice a week, fairly grueling online homework, and online quizzes and tests almost every friday and saturday! i would not recommend if you work, especially full time. loved the online platform mom, but could not handle the overall time commitment."
12041,713,4.5,"she's an absolute sweetheart, and very clear. she will help you if you get stuck on homework. she's actually a dog trainer which is pretty rad. her homework is mostly online with some paperwork sometimes. print out the book it will help, believe me. don't be afraid to ask a lot of questions."
12042,713,3.5,"mrs moore is so helpful that at almost every opportunity there is a chance for extra credit, shes helpful and like in any class, do the homework!! thats the only way to pass. she makes time available to help via office hours and through email and she has an si leader help the class. definitely gave me an opportunity to be happy with math again!"
12043,713,2.5,"i will be honest, i am horrible at math. she teaches half lecture and the rest online. you must get them right or you won't receive credit. have a question regarding the homework? she only has limited hours so expect to have a question or two only, because that's all you'll have time for. get ready for a ton of homework. tough."
12044,713,5.0,kathy is well aware most people dislike math and as a result makes great efforts to make this class as painless as possible. no textbook purchases are required too which is a huge bonus. highly recommended.
12045,713,3.0,"this teacher is very friendly, but the tests are extremely hard and she gives quizzes every single day in the last 10 minutes of class which i found very frustrating, especially at the end of the day after a 2 hour lecture."
12046,713,5.0,"i lover professor moore!! prior to enrolling in math 80, i had no idea how to do a lot of things, and my pre cal class i took in highschool made my confidence lower about my math skills. she's very enthusiastic and not boring at all. i learned sooo much and she gives out a lot of extra credit! i definitely recommend her if you are not lazy! profanity"
12047,713,3.5,"moore is a pretty decent teacher, she helps and gives a lot of example during class if you're confused. her test are a bit of a struggle and the homework and quizzes are all online. she does five of a ton of extra credit but make sure you don't wait till the last minute. all in all she wasn't too bad, i'm horrible at math and she helped me pass."
12048,713,1.5,"shes a very friendly woman, but she classifies herself as an auditory learner so most of her material is online and her lectures are mostly her speaking. not a lot of examples. no book no actual homework to turn it. it's all online and on very vague notes. would not recommend her at all if math isn't an easy subject for you."
12049,713,1.5,although she is a very friendly person and tries her hardest she makes mistakes in every lecture which only confuses the students. she wants her students to do well but it felt like we were learning the course with her and not being taught the course. i do not recommend this professor.
12050,713,2.0,"professor moore is a very friendly professor however her lectures are very unclear. she makes a lot of mistakes during lecture and although she corrects herself, it gets confusing. her tests are extremely hard, and there was a quiz everyday!"
12051,713,5.0,"she is very dedicated to helping other, and will meet you after class if she has time. very friendly."
12052,713,5.0,"a math expert with a positive attitude, very informative, and willing to stay after class to help students. be in class everyday for her lectures because she makes the lessons simple to understand than reading over the textbook. the class can be a challenge with number of quizzes and homework to complete, but tests are the killers so study daily."
12053,713,5.0,super nerdy but super sweet.
12054,713,5.0,"i was having a hard time with math, but she really heped me understand. she dedicates extra time to those students who are having a hard time."
12055,840,5.0,"took doctor knight for creative writing and was very pleased. the woman is absolutely hilarious. she was a nurse and a police officer before she was a professor, so her stories go from 0 100 real quick. you write 4 original pieces in various genres and you're done. 10 10 would recommend."
12056,840,4.5,"she was an amazing professor. lectures go by very fast, and almost all of the time you are out of class 30 45 minutes early. she got to know all of her students. would definitely recommend her!"
12057,840,3.5,"no tests are given, all you have to do is write the papers. she truly cares about her students and learns each students name. works with you on anything you need help with. makes class go by fast."
12058,840,5.0,"i took her just for an arthumanities and since i like to write, i thought this was perfect. in this class we all sat in a circle, had group discussions, critiqued each other, and she gave awesome feedback. it's very open and laid back plus she's hilarious and sweet."
12059,840,4.0,she is a pretty good professor. she is very helpful and cancels class a lot!!! when she does have class you mostly sit around and talk because she is very laid back.
12060,840,3.0,"i don't think she was gender discriminate, but rather had favorites. class was fine, though she was extremely critical. best advice take her lower levels first to get some favoritism before this class. otherwise, its an uphill battle from the start."
12061,840,1.0,unfriendly don't like men! beware! profanity
12062,840,5.0,"she's a great teacher! i loved her class. she tells great life stories. if you can take her for anything, do!"
12063,840,2.0,"i really don't know who could find her helpful or challenging at all.... my lit ap teacher in high school challenged me more! you spend less than 30 minutes talking about a story, write like 1 paper and then waste the rest of the time talking about nothing... class for an easy a and lazy people"
12064,840,5.0,"she is very helpful all you have to do is just talk to her. she is very understanding, but try not to miss her class"
12065,840,5.0,i have taken a few of her classes. i also chose her as my senior seminar coach. she was very nice and helpful. as a teacher she is a jem. she was always excited about the content and she made us feel the same way.
12066,840,5.0,this woman is the reason i finish college! profanity wish they were all like her.
12067,840,4.0,"she is a very open minded professor. this class is an easy a. a few papers here and there, but she is always available to help! if you are unable to do something or maybe just having a diffucult time, she will work with you."
12068,840,5.0,she is so wonderful. she helped me so much and i owe alot of my a's to her class!
12069,840,5.0,"i had her for more than 7 or 8 classes. she changed my life. thank you, doctor knight, if you ever read this. my name is donovan, and everyone should know how great she, and the entire english department at uscs truly is. thank you so much."
12070,840,5.0,"she is an awesome teacher. she's very easy. you have to write a couple of essays. half of the class if going to be watching movies and your final project is going to be an essay on a meaningful song. she is a great teacher, awesome!"
12071,840,5.0,a wondeful lady with a sense of humor. very down to earth and her class is a breeze. do take her if u have the opp. she is a breath of fresh air at uscs! profanity
12072,840,5.0,one of the best teachers i have ever had. one of the most fun too
12073,840,5.0,"such an amazing and wonderful lady. i learned so much in her class and didn't miss a day or wish to miss a day ever! teachers and classes like hers is what college is all about. i want to take her as much as i can and i'm not even an english major. wonderful person, makes you think! a must!"
12074,840,5.0,"please take!! she is wonderful, very in tune with collge students and what interests them. i took her twice... love her!!"
12075,193,1.0,"she will make you wait outside the classroom if you are late for even a minute. if the assignment is 2 pages she wants 2 full pages..... no more and no less??? this is a vigorous course cuz you hav to work in groups, its already tough for people like me who prefer solo but its whatevs. getting an a? dont think so, gettin that a is impossible."
12076,193,3.5,dean willis is so inspirational and will be missed at sju. i learned life lessons in her class and it helped me learn what life will be like when i am a teacher. she brought guest speakers in to keep us up to date with the many changes ny has in the doe. great class definitely take if you have the chance to!
12077,193,4.0,"thee most toughest course you will ever take, this is coming from someone who is an ed. major. this is a course where you actually learn and not be lazy. this professor is obsessed with the friendships. the critical issue for this course is that there is a lack of time. 3 hours per class would be perfect.... i love this class! why must she retire emoji"
12078,193,3.5,she is a great professor im a transfer and i have to say my other school edu wise was much better until i took dean willis class theres a lot of group work but thats preparation for us as future teachers we are going to make a community with others so we need to start now. i hope she doesnt leave shes the most helpful person in school of edu undergrad!
12079,193,5.0,the fact that dean willis can put up with me proves she is a worthy professor. saying that she's helpful is an understatement. yes all the work is done independently but we need the class time for stuff to prepare us future educators. i dont see her class as a form of advertising but more of an informative class deanwillisfan ty for this experience
12080,193,5.0,dean willis wants people to get to know each other because it is important to know your students. whomever wrote the comment before should not be a teacher at all. take advantage of what you learn and teach it and don't look to hurt someone who truly cares about her students. she is an amazing person and i am so sad she is leaving sju.
12081,193,4.5,"amazing. simply, simply amazing woman."
12082,193,5.0,"by far the best professor, dean and person at st. johns. i've never learned so much in a class. she keeps it real with you and gives you whats expected in the real world. for once in my life i would be upset when class was canceled! please take her for 1008 or 101. and easy a none the less!"
12083,193,5.0,dean willis can get annoying and act tough and get all in your face but her class is fun and you'll learn so much. honestly her 1011 was the best class i have ever taken. she keeps it real and tells you everything you need to know. no textbook or tests. mostly class presentations and 2 papers. final is bringing diner from home. take the class!
12084,193,5.0,"easy class. the midterm is the hardest part, and she or her assistant give you all the answers the class before. i also took her for human relations. she's amusing and a great person. easy pass or a."
12085,193,5.0,professor willis is a true class act and the consumate professional. she is an asset to sju. she sheppards many young teachers through the process in a great way. she has my absolute respect and regard.
12086,193,4.5,"haters stop hating. charisse is probably the most real person professor dean you will ever confront in your lives. she is well rounded and does all she can to relay her knowledge to her students. if you let down your guards and allow her to teach you, you might actually learn something about yourselves as an individual. you earn your grade!"
12087,193,4.5,bottom line charisse is a great women. her classes are fun but intense. you will learn alot!!
12088,193,4.5,"absolutely love her. she is so down to earth and will tell you like it is, which some people like need. gives a few simple assignments and is there whenever you need her. had her for this class and orientation to edu and i will take her any chance i get!"
12089,193,5.0,once again the bestprofessor ever. this women is an amazing professor who gets her students involved so much in class that you sometimes dont even realize ur learning something. i would definitly say that you need to take her classes because its well worth it. definitly ganna be keepin in touch with her because she is such a great help
12090,193,5.0,just amazing!
12091,193,3.5,"easy class, we just hung out really. she gives random assignments, but they're easy. make sure you do well on your group presentation though. she's really cool and a great dean. get to know her because she's willing to help you out with anything."
12092,193,5.0,amazing amazing amazing teacher and dean. she goes out of her way to please all her students! take her if you can!
12093,193,4.0,she is simply amazing!
12094,193,4.5,she is one of the best teachers i have ever had she is amazing
12095,1141,1.0,"he sucks. he never lectures. he takes attendance and dismisses us. i don't get why i paid for this class if he never teaches us anything. i'm pissed this will lower my gpa for sure. i need to talk to a dean. we go to class take attendance, says he forgot his lecture slides or repeats a lesson and then we go home an hour early. i'm mad. horrible teacher"
12096,1141,5.0,"doctor martin is the best yet hardest professor i ever took in my years at sac. i took him for two courses in the mid 1970's. he is a great lecturer and a fair test giver. his exam essay questions are difficult, yes, but not unfairly so. if you love history if you can read comprehensively and analytically and if you can write well, take doctor martin."
12097,1141,1.5,"this was by far the hardest class i took for my first semester of college! mr martin is a great guy as a person, but he expects way too much! his exams are all essays and he expects you to know every little detail! if you're ok with getting a c or lower take his class, if not, run!"
12098,1141,1.0,"if you're just trying to get units for your general ed, this is not for you. quizzes are given almost every class session and he is a very hard grader on essays. he'll give you 8 essay questions to study before the exam, pick four of the essay questions, and then you only answer you. you basically waste your time studying 6 extra essay questions."
12099,1141,1.0,do not take this class. there is a reason he has over 40 ratings. this is my first time rating a teacher because i need to vent. 1. not a teacher.. you take pages of notes almost every class that he reads word for word off a slides show. 2. he is very slow 3. gpa killer. test are all essay question in which he grades very hard. 4. boring!
12100,1141,1.5,majority of grade based on essays
12101,1141,2.0,do not take his class. his lectures are to mixed and he goes to fast to take any notes. his assistant was not my favorite to say in the nicest way. the final is 3 essays and 5 descriptions of people or places. i would advise that you pick another teacher. i mean look at his ratings... nice guy but not a good teacher.
12102,1141,4.0,"great professor, easy reading quizzes and essays. you do not have to be a good writer or be smart, you just need to read. those who didn't read got a bad grade. those who did got a great grade. if you go to sac, there won't be an easier history 101 teacher. just read for the quizes and study for the exams, and you'll be good."
12103,1141,2.0,"he was an ok professor. you have to do the reading for the quizzes, and you have to be a good writer for the exams, but if you pay attention and do the reading it isn't really all that hard. i got a b. he does like to hear himself talk though..."
12104,1141,4.0,"doctor martin is a great history professor. if you do the work required, and take responsibility for your own grade, you will like him. if you don't do those things, you won't like him."
12105,1141,1.0,professor is useless with o his teaching assistant test r essays which in my opinion are bs he grades on his oponion not the facts. tests are all from his lectures and power points which are horrible! he forgets what he's talking about half the time. and relies 80 percent on is assistant.
12106,1141,1.5,"his tests are based on his lectures, not the textbook. he won't let you record lectures. his grading is harsh. you'll end up working thrice as hard as you would for another history class. so unless you're in love with history and are a part time student, don't take his class. your gpa will suffer, i got a b and i worked harder on this than math 140"
12107,1141,3.5,"he's a great professor, but getting an a is rare. if you're interested in history and do well in it, i recommend taking him. he lectures well and isn't boring. but if you hate history and you're just trying to get by your gen ed, don't. his grading will affect your gpa. he doesn't grade unfairly, he just grades hard. there's a difference."
12108,1141,1.0,"horrible professor, forgets what he is about to say. extremely hard, expects you to remember every single detail. do not take history 101 with him!"
12109,1141,2.5,gpa terminator! profanity want to find out what that means? sign up for his class
12110,1141,1.5,he will waste your time or lower your gpa. avoid this teacher. do not take..
12111,1141,2.0,"yes, this class is as hard as everyone is stating. i recommend this class for anyone that is a history major. if you love history, take this class. if you don't like history, like i, don't. overall, he is a really, really, nice guy. as a professor, he is not the best."
12112,1141,2.0,"took his class a while ago at scc. he expects you learn everything and when you try your hardest for the bewolf essay, he will give you a low grade"
12113,1141,1.5,unfair teacher. expects you to know every exact detail that happened in history. do not take if you are not a history person
12114,1141,1.0,"ok professor, not all of us are willing to dedicated our life to history. hard test, boring lecture, tend to get loud. just try to avoid if you care for your gpa"
12120,592,5.0,"i came to iu thinking i wanted to pursue an econ degree this class made me certain of it. great at explaining theory of models in depth. exams are not bad as long as you study, and exams always have extra credit question that make the average at least an a. friendly guy whose lectures i eventually looked forward to."
12121,592,4.0,"professor walker is the best professor i've had here at iu. he's always willing to help you understand the material, and is committed to student success. grades tests and returns them within 24 hours. while this class requires good calculus knowledge, he makes all the calculus applications super accessible. i would love to take this course again!"
12122,592,4.5,"everyone was telling me how hard intermediate micro is, but it really isn't too bad if you go to class. professor walker only tests on the material he teaches in class and assigns in homework. just go, take good notes, and study a tiny bit and youll be fine. walker passes more students than any of the other econ professors, so take 321 with him."
12123,592,5.0,best instructor i have had in my four years at iu very knowledgeable and clear communicator
12124,592,5.0,terrific teacher in every facet. he has perfected the teaching of e321.
12125,592,4.5,good professor and a cool guy. super helpful to go to office hours. his exams really test your understanding you're expected to do everything he shows in class backwards and upside down regardless of whether or not he does it in class for you.
12126,592,1.0,"he's probably knowledgeable about econ, but he's really bad at teaching it. his lectures are not organized at all so the main idea is usually lost on everyone. r avoid him if you can."
12127,592,2.5,"he is not very good at explaining things, but the workbook is very clear so that's all you need. i didn't pay attention hardly at all, but you'll do fine as long as you study a lot before the tests. if you're going to take this class, take the honors version with him!"
12128,592,2.5,"one of the best econ profs you can get! if you are able to take the honors course.. do it! with walker, it's easier than regular course. not a lot of homework. he prepares you well for his tests!! and go to cl! it's helpful!"
12129,592,4.5,"very good teacher. professor walker is extremely knowledgeable on the subject. he makes you feel free to ask questions and offers clear explanations. with that said, the material is fairly tough. mc questions on tests can be tricky. overall, i got a good grade but i have never studied that hard for tests in my life. still he's a great teacher!"
12130,592,5.0,"professor walker is awesome. he gives good explanations and examples, and he seems enthusiastic at every class. before class he played classic rock music. attendance is important and this class requires work, but if you put in the proper amount of time you will do well in his class."
12131,592,3.5,"if you go to every class and cl, you will get a at least."
12132,592,3.0,"professor walker is a good teacher. i feel like it's really hard to understand what he is actually trying to say most of the time though. however, if you read the book and actually study and try to understand versus memorize the material you will be fine. if you put effort into the class you'll get an a b bc the tests aren't extremely hard conceptually"
12133,592,5.0,"walker is the way to go for econ. clear explanations, and his tests are much more straightforward than self or olsen, who love to throw in trick questions. i had econ prior to taking this class, and thought he made it pretty interesting. go to cl, do the workbook questions, and you'll do well."
12134,592,2.5,"great teacher, funny guy, and his workbook helps so much. everyone who takes olsen regrets it. take walker, not olsen. great class and pretty easy to get a good grade if you put in the time doing practice problems and practice tests in his workbook."
12135,592,2.0,"everyone seems to give him good ratings, but in my experience he hasn't been especially helpful or clear. he obviously knows what he's talking about but moves too quickly and seems to be bored annoyed at teaching such a large class. if you work hard in his class you'll do well, but don't expect him to be as awesome as everyone says he is."
12136,592,4.5,"i really hated econ in high school, but professor walker was much better at explaining it, and i actually like the subject now. i found the tests a little difficult, but not too hard."
12137,592,5.0,explains everything very well and makes it interesting. gives you several extra credit opportunities.
12138,592,5.0,professor walker is good at explaining the subject matter and very helpful. he really wants his students to succeed. i had to end up dropping the class because it was just too much with too many credit hours but if i were to try econ again i would definitely try to get walker. he makes economics interesting and he's also friendly and funny.
12139,592,4.5,do not buy the parkin book! you will never use it. do do the homework on a regular basis and do go to cl. it all really helps.
12140,862,4.5,"great for new law students. not for the faint of heart, as the issues are esoteric, in volume, and there's really no time to fool around. professor frey really cares about his students and those who study law. he is what he is a no nonsense professor who isn't there for fun and games, but one who is there to bash kx into your mind!"
12141,862,5.0,the best teaching professor at tu law! take secured transactions with professor frey.
12142,862,5.0,"it's been awhile since law school... but, i thought professor frey was great... he was my all time favorite law professor! he was always available... and willing to answer questions. he really cares about his students and wants them to succeed. marty rocks! profanity"
12143,862,4.0,"strong knowledge and approach, although grades hard. good professor to introduce new law students into the study of law, not to mention contracts."
12144,862,4.5,"there's a lot of bashing here. i'll bet not from anyone who has practiced. professor frey does a terrific job of preparing his students to practice law, which is what the majority of his class is there for. his contract theory served me well on the bar exam and in the eight years since. tough? yes. but excellent."
12145,862,1.0,"i am now stupider for having taken this class. i can't imagine why schools keep hiring him. learn everything yourself, but make sure to learn it his way. impossible exam, 3 hours, closed book, 14 essay questions, about a million issues. i would fake an allergy to oklahomans and transfer out asap"
12146,862,1.5,paradigm. blahblahblahrhetoricalquestionrhetoricalquestionblahblahblah r paradigm. paradigm. paradigm. google me and you get 4 returns for no breach excuse and they're all linked to me! profanity paradigm paradigm paradigm rhetorical question 64 issues in a 3 hour test.
12147,862,1.0,"i am still painfully lost after this class i feel like i learned nothing compared to my other classes even civpro was better! avoid at all costs if the school has went and renewed his kx. know his paradigm, useless as it is."
12148,862,2.0,"the most painful experience in law school. offer, acceptance... go through your paradigm"
12149,862,3.0,"there is no offer or preliminary negotiation here, marty stinks straight up and is rather arrogant to boot"
12150,862,1.0,"probably the worst class i had all year... completely unclear, the paradigm was totally unhelpful... yikes. hopefully our school will never have him visit again."
12151,862,2.0,"this guy is a joke! he was a visiting professor at my school in the spring of 2003. he had the opportunity to teach at a major law school and really messed it up. unfortunately i learned nothing from him. tulsa you deserve him, lol!"
12152,302,5.0,best professor i've ever had. i want to be her when i grow up.
12153,302,2.0,"she's an unforgiving grader. doesn't take anything late. it could be 10 seconds late, but it might as well have been 10 days late, she won't take it. she may be good at english, but she really doesn't know how to teach it. doesn't always spend class time wisely. may act like she care about the students, but she really doesn't. 310."
12154,302,2.0,"she was rude and arrogant, and cared way too much about the lart program. she scoffed at anyone who had a differing opinion about that class. the information was pointless, yet we did so much work."
12155,302,4.0,"she was brilliantly insightful and went out of her way to make her students feel valuable. a difficult class, yes, but untimely useful for future classes."
12156,302,5.0,"this professor is very helpful and teaches about very relevant material. she expects a lot from students, but it's all worth it. i learned a lot and would definitely take her class again!!"
12157,302,3.5,"as a person i like her a lot. i also like her as a teacher, i think she teaches very well, personally. however, she is very unforgiving. she accepts nothing late and is a very harsh grader. be wary when you join her class if you aren't good at getting things in on time. but if you are she is a very good teacher and person."
12158,302,3.0,alright
12159,302,5.0,"she's difficult, but she cares about her students if they care. she's incredibly clear and well spoken, and i've been to her house for dinner and she's an excellent cook."
12160,302,1.0,hated this class!!
12161,302,2.0,"she is very smart, but definately arrogant. she expected a lot, but we are college students, the one problem i had with her is after she read our papers her comments were very harsh and she made me feel so judged no matter what i was writing about"
12162,302,2.0,"i hated going to that class. she expected way too much, had no mercy, and her comments were harsh. she seemed to be intelligent, but to the point of arrogance. and i hardly ever understand what she was talking about in class. glad that class is over."
12163,302,4.5,i thought that her poetry class was really fantastic she really pushed us to do our best work and taught me a lot about understanding and writing poetry.
12164,302,5.0,an informative and invested teacher.
12165,302,2.5,this class includes a lot of writing.
12166,302,1.0,"terrible professor. out of 25 students only 1 actually liked her. it's tough to get all your points on her assignments. she requires students to write on the level that she does. if you're signed up for her get out immediately. first semester i had a b in english, and then i took her class second semester and got a d. now i have to redo the class."
